"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:2uo1UC2Rhf96ccrtMLDnFT","CHANCE feat. 中村佳穂 Reprise","spotify:artist:71f0SNekyWqlqbyi8cyp05, spotify:artist:0illCOhPkFBykngmCWos6u","Shuta Hasunuma, Kaho Nakamura","spotify:album:1VQwu3fXQx6hiso6fRMBG8","CHANCE feat. 中村佳穂 Reprise","spotify:artist:71f0SNekyWqlqbyi8cyp05","Shuta Hasunuma","2019-07-17","https://i.scdn.co/image/ab67616d0000b2738f116fc12be08da41e5f2f66","1","1","313967","","false","2","","2021-10-10T07:59:15Z","experimental ambient,j-ambient,anime,j-indie,japanese singer-songwriter","0.64","0.355","6","-8.078","1","0.0322","0.773","0.00004","0.132","0.385","143.92","4"
"spotify:track:34Un8jfW0XIpRkUyUiJeWK","Kensho","spotify:artist:7ks4LdnBvp6HUsmVJiKgsB","Skeler","spotify:album:1zT7lGpn2gd5gZQLpNPF6J","Kensho","spotify:artist:7ks4LdnBvp6HUsmVJiKgsB","Skeler","2021-08-20","https://i.scdn.co/image/ab67616d0000b2734a3c6756040d4a5e4110a36e","1","1","169850","https://p.scdn.co/mp3-preview/a4647694ca7b7c32c761e449a92542ed31dd5ea6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","","2021-10-02T23:52:53Z","drift phonk,wave","0.45","0.524","6","-6.089","0","0.111","0.000312","0.00101","0.367","0.24","140.189","4"
"spotify:track:1ji3cJU0sobtsiNEZRvNVz","Bad example","spotify:artist:79JgYJHiBUZcvYqOC5Zufn","takayan","spotify:album:4aPDMXB1iIG0ZTy9MkOMFb","2019 - 2021","spotify:artist:79JgYJHiBUZcvYqOC5Zufn","takayan","2021-07-08","https://i.scdn.co/image/ab67616d0000b2733dcf67594e3c4f8f2dba0b82","1","6","104269","https://p.scdn.co/mp3-preview/770e9fbf14c5d0abed16ff33efd6bd69bf8fbaeb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","","2021-10-02T22:02:18Z","men chika","0.771","0.661","6","-6.23","0","0.0497","0.421","0","0.256","0.812","120.006","4"
"spotify:track:3jLdAQ7guhHOppAj02RJmW","Electronic Girl","spotify:artist:65qWysYTXcTL8nqZzg84Hk","Chinese Football","spotify:album:5WoJ4WK2WeN4uFB4Sz4NR7","Here comes a new challenger!","spotify:artist:65qWysYTXcTL8nqZzg84Hk","Chinese Football","2017-03-03","https://i.scdn.co/image/ab67616d0000b2733d8f660071dbe16a96e42342","1","1","310432","https://p.scdn.co/mp3-preview/b01731d738f6f0c7db0b54aac484e76bdfa29379?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","","2021-09-09T01:01:55Z","chinese indie,chinese post-rock,midwest emo,wuhan indie","0.703","0.687","9","-6.844","1","0.0298","0.0158","0.0254","0.2","0.768","122.053","4"
"spotify:track:1gAPybZsQhhr7L8WgDneyj","All I Need","spotify:artist:41rVuRHYAiH7ltBTHVR9We, spotify:artist:5UA4NsiBgSQICPFMDKcPAe","Slushii, Aviella","spotify:album:3aQggZAnvkohMfgoMtBLHo","All I Need","spotify:artist:41rVuRHYAiH7ltBTHVR9We, spotify:artist:5UA4NsiBgSQICPFMDKcPAe","Slushii, Aviella","2020-09-25","https://i.scdn.co/image/ab67616d0000b273ec4e6a75e319d0e94edb1efc","1","1","225750","https://p.scdn.co/mp3-preview/205792f21c2937a1cbe425b0db1757abc0bed49f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","","2021-08-21T23:27:52Z","brostep,edm,electro house,electronic trap,future bass,pop dance","0.82","0.948","4","-3.154","1","0.092","0.00374","0.943","0.068","0.551","123.991","4"
"spotify:track:7uqCyLOBVkKH2IPbgBTujW","CHANCE feat. 中村佳穂","spotify:artist:71f0SNekyWqlqbyi8cyp05, spotify:artist:0illCOhPkFBykngmCWos6u","Shuta Hasunuma, Kaho Nakamura","spotify:album:2vXl1v5CCl2j882DnQGudK","CHANCE feat. 中村佳穂","spotify:artist:71f0SNekyWqlqbyi8cyp05","Shuta Hasunuma","2019-06-26","https://i.scdn.co/image/ab67616d0000b273b3716719dc410cfc9d826e57","1","1","308933","","false","4","","2021-08-08T20:50:47Z","experimental ambient,j-ambient,anime,j-indie,japanese singer-songwriter","0.68","0.517","11","-7.53","1","0.0464","0.303","0.000029","0.193","0.433","143.907","4"
"spotify:track:1E2qf5kpQMRgYjyXQv8IdA","Dance For You","spotify:artist:1DNiOGohn7eswtjavD5Fzi","D-Joon","spotify:album:2C9bYBxT7gU6ccQ7WflTt7","O2Jam - Music & Game (Original Soundtrack) Vol. 4","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-11-10","https://i.scdn.co/image/ab67616d0000b273fd24be31c6f54c8e692bba32","1","14","159967","https://p.scdn.co/mp3-preview/a91971fcf59ee0487d79e431c0c0377e8520e766?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","","2021-07-24T06:41:28Z","","0.534","0.957","0","-2.744","0","0.0347","0.0292","0.00000509","0.335","0.598","127.977","4"
"spotify:track:5TL3wrmTSrGhWGcP2SFmVy","Farewell","spotify:artist:4HcONk5wE6XuQ5SD9qAWXK, spotify:artist:4Z1idnQxiLezJ0aaEjaNhp, spotify:artist:0KBCbITB5kqlPcIG8TR5jB","茶太, ESTi, Interface","spotify:album:5dG0pz0lBpYZ5VUOEzENNS","而立 〜さよなら20代〜","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2009-12-30","https://i.scdn.co/image/ab67616d0000b273b10ae85b4b31005c14742c44","1","3","253146","https://p.scdn.co/mp3-preview/c4aad0b0be65081aa5e89df753a53d752142bc43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","","2021-07-24T06:29:16Z","","0.48","0.388","10","-8.65","1","0.0282","0.845","0.0000034","0.117","0.611","110.767","4"
"spotify:track:7flQD2hZguZamAfF00qtOw","U-NIVUS","spotify:artist:4Z1idnQxiLezJ0aaEjaNhp","ESTi","spotify:album:4Rv4Q7dORXiQlvDm35h9Oh","O2Jam - Music & Game (Original Soundtrack) Vol. 1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-07-23","https://i.scdn.co/image/ab67616d0000b27373e7d7e966d366b9e2776ac6","1","51","129779","https://p.scdn.co/mp3-preview/2200e6f6c5ce1094a338cd7a5db5ec16a7a5d6b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","","2021-07-24T06:26:05Z","","0.638","0.945","6","-1.242","0","0.244","0.0165","0.0000429","0.17","0.466","130.044","4"
"spotify:track:7o5bBd0ycONA0dTWVPXyxE","つづくいのち","spotify:artist:6VIUbb5oBJPnm2gcYMFBUR","JYOCHO","spotify:album:7mRW1P9lDdXC47czngKQ2F","美しい終末サイクル","spotify:artist:6VIUbb5oBJPnm2gcYMFBUR","JYOCHO","2018-12-05","https://i.scdn.co/image/ab67616d0000b273b5e8de991e166a6716255e12","1","2","288853","https://p.scdn.co/mp3-preview/37371a8c921b0b6f664de4c3376e884dba809910?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2021-07-16T00:18:35Z","japanese emo,japanese indie rock,japanese post-rock","0.57","0.75","4","-7.393","1","0.0295","0.119","0.0151","0.112","0.413","123.996","3"
"spotify:track:74tst9V6Ld8Og4Te6YkGNR","Your Own Company","spotify:artist:4YUBqnGDhH4JphZIhi9cdB","Laxcity","spotify:album:0uK9lRLVY5GKGS90NxtsLF","Your Own Company","spotify:artist:4YUBqnGDhH4JphZIhi9cdB","Laxcity","2017-09-22","https://i.scdn.co/image/ab67616d0000b273c24e5b5a901380eb541e3e63","1","1","192020","https://p.scdn.co/mp3-preview/0e17f63d4988c882d2b4e9325a9eca2d61cf86b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","","2021-07-15T22:12:30Z","future bass,vapor twitch","0.695","0.187","0","-11.856","1","0.071","0.724","0.925","0.112","0.0603","90.02","4"
"spotify:track:0b4FAp9BjRoh9MmCs3TI0D","Grateful","spotify:artist:4YUBqnGDhH4JphZIhi9cdB","Laxcity","spotify:album:46oF8bPSYc6DHs2PpqViTG","Disconnect","spotify:artist:4YUBqnGDhH4JphZIhi9cdB","Laxcity","2021-01-29","https://i.scdn.co/image/ab67616d0000b27392790ce99b502d5954aeb8bb","1","4","238333","https://p.scdn.co/mp3-preview/4bfe072cbffe3b4dfaf77d40cce4aa2a04529b9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","","2021-07-15T22:08:55Z","future bass,vapor twitch","0.721","0.876","1","-4.239","1","0.0905","0.494","0.289","0.452","0.55","144.058","4"
"spotify:track:77xwKl9jpVLO6VmNlwGwtm","ミユキ","spotify:artist:1k5UEOU4igPC0NoHjEekha, spotify:artist:3U2oWd07HPgl60o8RBMG4P","Milkoi, miraie","spotify:album:69Y9i1D5TyQGxWdqFNRIhC","ミユキ","spotify:artist:1k5UEOU4igPC0NoHjEekha, spotify:artist:3U2oWd07HPgl60o8RBMG4P","Milkoi, miraie","2018-09-30","https://i.scdn.co/image/ab67616d0000b27334b99ef75a041e29b31c3493","1","1","211090","","false","36","","2021-07-09T00:49:26Z","future bass,kawaii future bass,glitchcore,hyperpop,kawaii future bass","0.808","0.0687","0","-16.893","1","0.112","0.99","0.894","0.12","0.465","110.025","4"
"spotify:track:2NUMNnOduBBkKbshytXVI0","Die Away feat. Ayumi Nomiya","spotify:artist:3m63JSv6jhLEKNXcEd5EUK, spotify:artist:58GfC9met7TfWLS9aBE9pK","REDALiCE, Ayumi Nomiya","spotify:album:0vWceqxwy7BIhBDrR8vh4L","REDSHIFT","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","2015-02-25","https://i.scdn.co/image/ab67616d0000b27386697374411ebc0e481340dd","1","1","248506","","false","0","","2021-06-23T21:04:42Z","doujin,hololive,j-core,doujin,j-core","0.506","0.972","1","-3.091","0","0.183","0.00757","0.0147","0.0829","0.394","175.012","4"
"spotify:track:1UoSaGaQSefrjbVLx9a9Ev","Power Dunk","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:0tn0eUJprb0tjtoHF8vMF5","Power Dunk","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","2021-03-09","https://i.scdn.co/image/ab67616d0000b273e7c7a287f2d334ad7dcb58bc","1","1","225142","https://p.scdn.co/mp3-preview/d271c268f78c811d67b86e9dcc028ececdc10ee0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","","2021-06-23T21:04:34Z","doujin,hololive,j-core","0.436","0.966","10","-4.5","0","0.0394","0.0183","0.735","0.2","0.607","104.983","4"
"spotify:track:02spmTDjnarXfxr2CTUTgo","Digital Dog","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:6ThB5diwmIZVCNsrqNtUkh","OVERLOAD","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","2021-01-04","https://i.scdn.co/image/ab67616d0000b2738d83a15ed711903080ce794a","1","1","211558","","false","0","","2021-06-23T21:04:24Z","doujin,hololive,j-core","0.563","0.966","9","-3.234","0","0.135","0.0357","0.000015","0.376","0.528","169.976","4"
"spotify:track:6ZRxnIHvjN0qTVRwz3PLtO","Smells Blood","spotify:artist:4L0gz16xuM1as1OgYzh1SR","Kensuke Ushio","spotify:album:05xPgo0O1tujgg6eDzIfxV","DEVILMAN crybaby (Original Soundtrack)","spotify:artist:4L0gz16xuM1as1OgYzh1SR","Kensuke Ushio","2018-01-10","https://i.scdn.co/image/ab67616d0000b273ba2d0422c3093246ab48f5b5","2","13","109280","https://p.scdn.co/mp3-preview/185168820b90825e0add8b5465e2e2ddd535f0e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","","2021-06-22T04:20:11Z","anime score,japanese soundtrack","0.641","0.598","4","-8.485","0","0.0426","0.000586","0.863","0.121","0.161","109.999","4"
"spotify:track:6tUcFEXos6TGhESFlkAyCm","Bury the Light","spotify:artist:1hGdQOfaZ5saQ6JWVuxVDZ, spotify:artist:2yMgp5XJfvhpTgAg7wZqRF","Casey Edwards, Victor Borba","spotify:album:55RULuYZGg7QUBqYQePPR7","Bury the Light","spotify:artist:1hGdQOfaZ5saQ6JWVuxVDZ, spotify:artist:2yMgp5XJfvhpTgAg7wZqRF","Casey Edwards, Victor Borba","2020-09-21","https://i.scdn.co/image/ab67616d0000b273c4a4a8f9190656455b6bf8c3","1","1","582400","https://p.scdn.co/mp3-preview/bb875d038628980e6dbaf0bb20becc6b241a6606?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","","2021-06-22T03:55:46Z","japanese vgm,sound team","0.399","0.92","2","-5.403","0","0.0813","0.0000127","0.818","0.121","0.173","149.981","4"
"spotify:track:3uZltOqdqfQdZA7UZNwuKz","Distortion Girl","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:5F83QShvTAzhyIgNxPpUwu","HARDCORE SYNDROME 8","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-10-29","https://i.scdn.co/image/ab67616d0000b273532de8e76a40c753e54cca16","1","4","276333","","false","0","","2021-06-16T22:45:10Z","doujin,hololive,j-core","0.527","0.991","4","-3.489","0","0.169","0.000446","0.418","0.235","0.335","174.006","4"
"spotify:track:4ftxQvDtb3b8Sv28W1Pe3g","ALiVE","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:4Tb89IeL5Nx0Dling6F749","HARDCORE SYNDROME 9","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-10-21","https://i.scdn.co/image/ab67616d0000b2733e3e722462a8dbb895978a99","1","5","205026","","false","4","","2021-06-16T22:42:47Z","doujin,hololive,j-core","0.509","0.985","1","-3.391","0","0.0614","0.00137","0.321","0.0638","0.836","169.955","4"
"spotify:track:1IVjsxjhxiMnkX6Nlfguwo","Koi no Moonlight","spotify:artist:3m63JSv6jhLEKNXcEd5EUK, spotify:artist:7GIVIhVM5R3Nnyop8szm6H","REDALiCE, Inuyama Tamaki","spotify:album:6VEPbN96iZwkuR7IepSfBj","Koi no Moonlight","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","2021-02-06","https://i.scdn.co/image/ab67616d0000b273baf2b83f994263e5ce00a804","1","1","209531","https://p.scdn.co/mp3-preview/ae5fa8618ac41b4ac506f8a39af3c402e577602d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","","2021-06-16T22:42:43Z","doujin,hololive,j-core","0.725","0.918","7","-2.397","1","0.086","0.123","0.00000152","0.349","0.914","128.039","4"
"spotify:track:3DpOXw3jNKAvwQXNgtn1iM","SAIKYO STRONGER","spotify:artist:3m63JSv6jhLEKNXcEd5EUK, spotify:artist:25iPl8VJFDu38JMFF6uMXI","REDALiCE, USAO","spotify:album:0oJCENGKcnhcDk5Wce02zp","SAIKYO STRONGER","spotify:artist:3m63JSv6jhLEKNXcEd5EUK, spotify:artist:25iPl8VJFDu38JMFF6uMXI","REDALiCE, USAO","2020-01-22","https://i.scdn.co/image/ab67616d0000b273ede897d046225ac02f1875f9","1","1","142400","https://p.scdn.co/mp3-preview/a639860a480d1cbdcb0d48c9ab89e0c3c983fa66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","","2021-06-16T22:42:32Z","doujin,hololive,j-core,j-core,rhythm game","0.513","0.984","7","-2.999","1","0.143","0.000112","0.0607","0.343","0.469","102.531","4"
"spotify:track:4xyHksy2ECEvyiOvSVqTAY","MERLIN (Long ver)","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:6ThB5diwmIZVCNsrqNtUkh","OVERLOAD","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","2021-01-04","https://i.scdn.co/image/ab67616d0000b2738d83a15ed711903080ce794a","1","7","224516","","false","0","","2021-06-16T22:42:04Z","doujin,hololive,j-core","0.509","0.944","1","-4.515","1","0.0855","0.00157","0.386","0.113","0.594","179.976","4"
"spotify:track:7KWzs3IKgvnFE1sEtxjJ6P","Stay with Me","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:38hRy2DwA2YwSvIy57UUr7","HARDCORE SYNDROME 12","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-08-10","https://i.scdn.co/image/ab67616d0000b2730df3874838b6cd7a232e4584","1","2","229372","","false","1","","2021-06-16T22:41:59Z","doujin,hololive,j-core","0.496","0.961","6","-5.238","0","0.423","0.00225","0.00431","0.356","0.618","170.084","4"
"spotify:track:0EwQx5WOCmgUYbHdGJgbiC","HiGHER","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:1v1qrvJYKyrbtdOSnGKZPb","HARDCORE SYNDROME X","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-12-21","https://i.scdn.co/image/ab67616d0000b273d25796d3de3d3ca1da3c9932","1","1","252240","","false","1","","2021-06-16T22:41:44Z","doujin,hololive,j-core","0.447","0.935","9","-4.017","0","0.189","0.00219","0.000209","0.364","0.475","169.031","4"
"spotify:track:7z0PQ6YCF3u7b8U2RzsRYx","Lightning Step","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","spotify:album:0Ns7QIakO57dP7hsiPtCCS","Lightning Step","spotify:artist:3m63JSv6jhLEKNXcEd5EUK","REDALiCE","2021-06-04","https://i.scdn.co/image/ab67616d0000b273ead83befc06b81d2553acf14","1","1","198000","https://p.scdn.co/mp3-preview/3e78fb5634a755ffe837aa51e3eab2847c90b005?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","","2021-06-16T22:18:53Z","doujin,hololive,j-core","0.482","0.976","6","-2.761","0","0.158","0.0997","0.0112","0.315","0.313","170.134","4"
"spotify:track:4MpiZeNtPyavTray48c4Av","Dream Home Garden","spotify:artist:5eJLr9gChrfI4p6AuEGT4z","DreamWeaver","spotify:album:6NW5PiEHF9eN8cCCcrPFCT","Cloud9","spotify:artist:5eJLr9gChrfI4p6AuEGT4z","DreamWeaver","2020-02-09","https://i.scdn.co/image/ab67616d0000b2732a9ca155f764c9546c2261dd","1","4","260053","https://p.scdn.co/mp3-preview/d6f473153406798501a534ef083f895107d3eb88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","","2021-05-23T05:45:55Z","glitchbreak","0.245","0.51","2","-10.195","1","0.031","0.242","0.743","0.096","0.168","99.248","4"
"spotify:track:2LnJJsLh6VPCrwI5H6Lyrt","Scrapyard 1v2","spotify:artist:1Jehpab4kMvjrpsHcBtYHR, spotify:artist:07YEcf8th1fAAGFeUMgqRx","Dark0, Graeme Norgate","spotify:album:3BoTGjBVSF9fTMXuq8z8MI","YEAR0001 - RIFT One","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-07-08","https://i.scdn.co/image/ab67616d0000b273496a22264993d92a9d82906c","1","4","332812","https://p.scdn.co/mp3-preview/45e5be06494b9dafb9c5c48c55bba6a2344f0d54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2021-05-23T05:16:08Z","deconstructed club,escape room,future garage,new isolationism,substep,uk bass,weightless","0.513","0.946","1","-7.177","0","0.105","0.00157","0.663","0.121","0.409","149.974","4"
"spotify:track:2HCMsVcFlt42c6Hr35Ppef","Opia","spotify:artist:1Jehpab4kMvjrpsHcBtYHR","Dark0","spotify:album:6WBQWFCQo0z9MLNIsH0hIB","ZERO2","spotify:artist:1Jehpab4kMvjrpsHcBtYHR","Dark0","2020-08-21","https://i.scdn.co/image/ab67616d0000b27390b155a5b6e4ee035e9ce553","1","5","211422","https://p.scdn.co/mp3-preview/1508d109b08fca20531f92f5988f83fdfcd496df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","","2021-05-23T05:11:25Z","deconstructed club,escape room,future garage,new isolationism,substep,uk bass,weightless","0.566","0.554","4","-7.235","0","0.0534","0.114","0.136","0.309","0.0653","134.11","4"
"spotify:track:1IU8mabvThkudiabnNiMqP","typo","spotify:artist:1KJ5ZZBncdHtz60i3fiQYu","kuru","spotify:album:7ta5iTqhO33fI2pm0JFa2V","typo","spotify:artist:1KJ5ZZBncdHtz60i3fiQYu","kuru","2020-11-24","https://i.scdn.co/image/ab67616d0000b273f9a0cf5e0e83b54b59e31577","1","1","138410","https://p.scdn.co/mp3-preview/cf960d12fc8dd9ca1d830fef6e221b558786a817?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","","2021-05-13T03:33:03Z","glitchcore,hyperpop","0.588","0.827","0","-5.73","0","0.11","0.495","0.000272","0.11","0.184","152.621","4"
"spotify:track:5YgafxT9xwG0Xc8pkjnRDM","pessimist","spotify:artist:7b2FbxYmnpGMPqDe04QmyP","kurtains","spotify:album:4mOglHhx46DB2j47g2DYug","pessimist","spotify:artist:7b2FbxYmnpGMPqDe04QmyP","kurtains","2020-10-24","https://i.scdn.co/image/ab67616d0000b273414d0caaebb58855c54be839","1","1","115701","https://p.scdn.co/mp3-preview/54ecedfcb1b51ebacc5f93285fcc409294a584b1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","","2021-05-10T00:36:02Z","glitchcore,hyperpop","0.572","0.538","7","-8.766","1","0.153","0.205","0","0.505","0.523","183.437","4"
"spotify:track:3rdOSW0F2CHN3lBRkdskKQ","whimper","spotify:artist:3LwiPwIJNshV4ItekGcIMo, spotify:artist:4tF39UYlbBLqTo5JK3qX1u","8485, blackwinterwells","spotify:album:5WeSgHrYL9q8exDmdm2nmJ","whimper","spotify:artist:3LwiPwIJNshV4ItekGcIMo, spotify:artist:4tF39UYlbBLqTo5JK3qX1u","8485, blackwinterwells","2021-03-01","https://i.scdn.co/image/ab67616d0000b2732a6af997e314d36e7603e3b3","1","1","208421","https://p.scdn.co/mp3-preview/2027ce7323d56c7853b026c470969ebb3e451903?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","","2021-05-05T02:46:03Z","escape room,glitchcore,hyperpop,glitchcore,hyperpop","0.27","0.666","9","-8.948","1","0.0513","0.00018","0.619","0.177","0.295","113.95","4"
"spotify:track:0pgktTvc5KgQU9jFusDtZC","doing it wrong","spotify:artist:3x2XRFCUMHeXZ9uRit3pKu, spotify:artist:55V12vVIemdvh4AYO9qCZa","oaf1, Dreamcache","spotify:album:3Jen7bIN7Ra09It3Ra9Svo","doing it wrong","spotify:artist:3x2XRFCUMHeXZ9uRit3pKu","oaf1","2020-08-05","https://i.scdn.co/image/ab67616d0000b2739b026bb5b3a5fce660ee9d4c","1","1","147965","https://p.scdn.co/mp3-preview/caf888aabdd3f6a1dd5c7d8c617e6f75208fb6f7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","","2021-05-02T10:46:41Z","glitchcore,hyperpop","0.605","0.661","1","-8.523","1","0.114","0.0828","0.0000071","0.0797","0.692","176.708","4"
"spotify:track:2ayE3eeIsWpmuSFdeyFlVe","i dont want that many friends in the first place","spotify:artist:2QpNu8tDPv9n7oY34J1TtN","quinn","spotify:album:4GeJvEBQfLfHSbwBsywjNv","i dont want that many friends in the first place","spotify:artist:2QpNu8tDPv9n7oY34J1TtN","quinn","2019-10-31","https://i.scdn.co/image/ab67616d0000b27334b55b017fb95bf0da0a1487","1","1","109033","https://p.scdn.co/mp3-preview/b1240abb4c3f29b27c4602f8af66420df08f003a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","","2021-04-17T06:47:10Z","glitchcore,hyperpop,proto-hyperpop","0.609","0.8","1","-3.413","0","0.0364","0.000547","0.0000928","0.388","0.367","158.674","4"
"spotify:track:1toNKayLMeCcVlsLGXJl7n","Haunted","spotify:artist:3sklFG9fuDAq3vbIZlkNH6","Laura Les","spotify:album:2iguPTaSTwtx4MiAkj6w5O","Haunted","spotify:artist:3sklFG9fuDAq3vbIZlkNH6","Laura Les","2021-03-12","https://i.scdn.co/image/ab67616d0000b273e189a58c143802bd6c85ed94","1","1","102007","https://p.scdn.co/mp3-preview/d0296201ec7ab08c0523a94a7332317d16d8b585?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","","2021-04-17T06:44:35Z","glitchcore,hyperpop,proto-hyperpop,transpop","0.51","0.817","9","-8.666","1","0.0373","0.000654","0.0344","0.146","0.547","169.481","4"
"spotify:track:2T93MtJuKMzcGRTR8fdizV","ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]","spotify:artist:6PfSUFtkMVoDkx4MQkzOi3, spotify:artist:25uiPmTg16RbhZWAqwLBy5, spotify:artist:2OaHYHb2XcFPvqL3VsyPzU, spotify:artist:6OqhFYFJDnBBHas02HopPT","100 gecs, Charli XCX, Rico Nasty, Kero Kero Bonito","spotify:album:0qnExDZfz0kVeBjixPsyjS","1000 gecs and The Tree of Clues","spotify:artist:6PfSUFtkMVoDkx4MQkzOi3","100 gecs","2020-07-10","https://i.scdn.co/image/ab67616d0000b273f91a3040f0be854026ad2dd0","1","2","214529","https://p.scdn.co/mp3-preview/ae79e0ddb3c4ac0c8d27bf38ed0ff4457b203fd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","","2021-04-16T02:52:35Z","escape room,hyperpop,proto-hyperpop,art pop,candy pop,dance pop,electropop,metropopolis,pop,uk pop,dance pop,dmv rap,escape room,pop,trap queen,art pop,escape room,hyperpop,japanese electropop","0.849","0.473","8","-7.548","1","0.2","0.115","0","0.0488","0.616","107.001","4"
"spotify:track:7CUkeiG7QtB7tPU9f8SANS","hand crushed by a mallet","spotify:artist:6PfSUFtkMVoDkx4MQkzOi3, spotify:artist:3sklFG9fuDAq3vbIZlkNH6, spotify:artist:2Cm6C9PNHioyjRKBfO7n9N","100 gecs, Laura Les, Dylan Brady","spotify:album:2uhB1KivbFnlkARpbd0Cvu","1000 gecs","spotify:artist:6PfSUFtkMVoDkx4MQkzOi3","100 gecs","2019-05-31","https://i.scdn.co/image/ab67616d0000b2734123c0f9b6689205d20f350f","1","9","126616","https://p.scdn.co/mp3-preview/fdc450e716d370a782e245b5b828e89597ba7dbc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","","2021-04-16T02:52:29Z","escape room,hyperpop,proto-hyperpop,glitchcore,hyperpop,proto-hyperpop,transpop,escape room,hyperpop,proto-hyperpop","0.659","0.473","1","-7.306","0","0.125","0.274","0","0.28","0.788","84.505","4"
